banner_id,banner,country_iso,country_name,region,erp,cloud,procurement,confidence,raw_notes
647,DekaMarkt (Detailresult),NL,Netherlands,Benelux,Per Dirk (Detailresult split),On-prem,Native,PROBABLE,🟠 PROBABLE — TRANSITIONING
648,Hoogvliet,NL,Netherlands,Benelux,SAP S/4HANA,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini IT Modernization Job Data)
649,Vomar Voordeelmarkt,NL,Netherlands,Benelux,Microsoft Dynamics 365 F&O 2023,Azure,Native,CONFIRMED,🟢 CONFIRMED (Gemini Vomar/Microsoft Case Study) — MAJOR NEW SIGNAL
650,Boni,NL,Netherlands,Benelux,SAP S/4HANA,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini SAP S/4 Retail job postings)
651,Nettorama,NL,Netherlands,Benelux,SAP S/4HANA,Unknown,Native,INFERRED,🟡 INFERRED — TRANSITIONING (Gemini Boni merger 2024)
652,Jan Linders,NL,Netherlands,Benelux,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED — TRANSITIONING (AH franchise deal)
653,Poiesz,NL,Netherlands,Benelux,SAP ECC,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini SAP FICO/MM job postings)
654,Deen (legacy),NL,Netherlands,Benelux,Legacy — stores converted to Albert Heijn / Vomar / DekaMarkt,—,—,UNKNOWN,⚫ LEGACY
655,Emté (legacy),NL,Netherlands,Benelux,Legacy — absorbed into Jumbo,—,—,UNKNOWN,⚫ LEGACY
656,MCD / Troefmarkt / Attent / Dagwinkel,NL,Netherlands,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (small franchise convenience)
657,Spar Nederland,NL,Netherlands,Benelux,Microsoft Dynamics 365 F&O 2022,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini Spar International Tech Standard) — confirms Spar IE/UK pattern
658,Spar City / University / Enjoy,NL,Netherlands,Benelux,Per Spar Nederland,Azure,Native,INFERRED,🟡 INFERRED
659,Ekoplaza (Udea),NL,Netherlands,Benelux,Microsoft Dynamics 365 F&O 2023,Azure,Native,CONFIRMED,🟢 CONFIRMED (Gemini Udea Tech Case Study) — MAJOR NEW SIGNAL
660,Marqt (Udea-owned),NL,Netherlands,Benelux,Per Ekoplaza,Azure,Native,INFERRED,🟡 INFERRED
661,Odin / Gimsel / Landmarkt,NL,Netherlands,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (organic independents)
662,Amazing Oriental,NL,Netherlands,Benelux,Microsoft Dynamics 365 Business Central,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini Recruitment Data 2024)
663,Tanger Markt / Nazar / Die Grenze,NL,Netherlands,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (ethnic specialty / border)
664,Action,NL,Netherlands,Benelux,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Action Global IT Hub NL — extends France/Spain/Portugal pattern)
665,Zeeman,NL,Netherlands,Benelux,SAP S/4HANA,Unknown,Native,CONFIRMED,🟢 CONFIRMED (Gemini Zeeman/SAP Implementation)
666,Wibra,NL,Netherlands,Benelux,D365,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini Wibra IT Job Signals)
667,Makro Nederland,NL,Netherlands,Benelux,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 CONFIRMED (Metro.digital Tech Stack)
668,Sligro,NL,Netherlands,Benelux,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini + ChatGPT — Sligro Food Group case)
669,Hanos,NL,Netherlands,Benelux,SAP S/4HANA,Unknown,Unknown,PROBABLE,🟠 PROBABLE (Gemini SAP S/4 Retail job postings)
670,Zegro,NL,Netherlands,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (foodservice wholesale)
671,Bidfood NL,NL,Netherlands,Benelux,SAP S/4HANA,Hybrid,Native,CONTESTED,🟠 CONTESTED — ChatGPT IBM i/homegrown vs Gemini SAP S/4HANA. Likely Bidcorp Global migrating to S/4HANA from legacy IBM i
672,VHC Jongens,NL,Netherlands,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (foodservice wholesale)
673,1. DUTCH GROCERY DUOPOLY — DIFFERENT CLOUDS,NL,Netherlands,Benelux,,,,UNKNOWN,
674,The Dutch grocery market is dominated by Ahold Delhaize (Albert Heijn) and Jumbo. Both run SAP S/4HANA but on different ,NL,Netherlands,Benelux,,,,UNKNOWN,
675,Albert Heijn (~36% Dutch market): SAP S/4HANA + SAP Ariba on Azure — confirmed via SAP/Ahold Delhaize Case Study 2024,NL,Netherlands,Benelux,,,,UNKNOWN,
676,Jumbo (~22% Dutch market): SAP S/4HANA + SAP Ariba on GCP — confirmed via Jumbo/Google Cloud Partnership,NL,Netherlands,Benelux,,,,UNKNOWN,
677,This is the first major EU country with the #1 and #2 grocers on different hyperscalers. Distinct procurement signal opp,NL,Netherlands,Benelux,,,,UNKNOWN,
678,2. PLUS/COOP MERGER — COUPA NETHERLANDS SIGNAL,NL,Netherlands,Benelux,,,,UNKNOWN,
679,Coupa is now confirmed in 5 EU markets:,NL,Netherlands,Benelux,,,,UNKNOWN,
680,"UK: Tesco, Sainsbury's, Waitrose/JLP, Whole Foods UK",NL,Netherlands,Benelux,,,,UNKNOWN,
681,"France/EU: Edeka Minden-Hannover (DE), Penny (REWE Group)",NL,Netherlands,Benelux,,,,UNKNOWN,
682,Spain: DIA cluster,NL,Netherlands,Benelux,,,,UNKNOWN,
683,Netherlands: Plus/Coop merger,NL,Netherlands,Benelux,,,,UNKNOWN,
684,3. DETAILRESULT SPLIT — DIRK + DEKAMARKT TRANSITIONING,NL,Netherlands,Benelux,,,,UNKNOWN,
685,4. STRONG MICROSOFT D365 PRESENCE IN DUTCH GROCERY,NL,Netherlands,Benelux,,,,UNKNOWN,
686,The Netherlands has unusually strong D365 grocery penetration:,NL,Netherlands,Benelux,,,,UNKNOWN,
687,Vomar Voordeelmarkt — Confirmed (Microsoft Case Study),NL,Netherlands,Benelux,,,,UNKNOWN,
688,Ekoplaza (Udea) — Confirmed (Udea Tech Case Study),NL,Netherlands,Benelux,,,,UNKNOWN,
689,Marqt (Udea-owned) — Inferred from Ekoplaza,NL,Netherlands,Benelux,,,,UNKNOWN,
690,Spar Nederland — Probable,NL,Netherlands,Benelux,,,,UNKNOWN,
691,Amazing Oriental — Probable,NL,Netherlands,Benelux,,,,UNKNOWN,
692,Wibra — Probable,NL,Netherlands,Benelux,,,,UNKNOWN,
693,"That's 6 D365 attributions, second only to UK (Iceland/M&S/Spar UK/Henderson). Reflects Microsoft's strong Dutch enterpr",NL,Netherlands,Benelux,,,,UNKNOWN,
694,5. DUTCH WHOLESALE — SAP S/4HANA UNIFIED,NL,Netherlands,Benelux,,,,UNKNOWN,
695,Sligro Food Group — SAP S/4HANA 2022 on Azure (confirmed),NL,Netherlands,Benelux,,,,UNKNOWN,
696,Hanos — SAP S/4HANA 2021 (probable),NL,Netherlands,Benelux,,,,UNKNOWN,
697,Makro NL — SAP S/4HANA 2023 on GCP (Metro.digital),NL,Netherlands,Benelux,,,,UNKNOWN,
698,Bidfood NL — SAP S/4HANA 2022 (probable) or IBM i legacy (contested),NL,Netherlands,Benelux,,,,UNKNOWN,
699,"Dutch foodservice wholesale is largely SAP-aligned, with Sligro's case study being the strongest reference.",NL,Netherlands,Benelux,,,,UNKNOWN,
700,6. CLOUD MAP,NL,Netherlands,Benelux,,,,UNKNOWN,
701,"Azure: Albert Heijn, Aldi NL, Plus/Coop, Vomar, Ekoplaza, Marqt, Spar NL, Amazing Oriental, Wibra, Action, Sligro, Jan L",NL,Netherlands,Benelux,,,,UNKNOWN,
702,"GCP: Jumbo, Makro NL",NL,Netherlands,Benelux,,,,UNKNOWN,
703,STACKIT: Lidl NL,NL,Netherlands,Benelux,,,,UNKNOWN,
704,"On-prem: Dirk, DekaMarkt (legacy ECC, transitioning)",NL,Netherlands,Benelux,,,,UNKNOWN,
705,AWS: None in NL grocery (notable absence),NL,Netherlands,Benelux,,,,UNKNOWN,
706,Netherlands is second-most Azure-heavy grocery market in EU after UK and Spain.,NL,Netherlands,Benelux,,,,UNKNOWN,
707,7. PROCUREMENT MAP,NL,Netherlands,Benelux,,,,UNKNOWN,
708,"SAP Ariba: Albert Heijn, Jumbo, Aldi NL, Action, Sligro, Makro NL, Jan Linders",NL,Netherlands,Benelux,,,,UNKNOWN,
709,"Coupa: Plus, Coop NL",NL,Netherlands,Benelux,,,,UNKNOWN,
710,"Native D365: Vomar, Ekoplaza, Marqt, Spar NL, Amazing Oriental, Wibra",NL,Netherlands,Benelux,,,,UNKNOWN,
711,"Native ERP / Custom: Lidl NL (STACKIT), Boni, Hoogvliet, Zeeman",NL,Netherlands,Benelux,,,,UNKNOWN,
712,"Native ERP legacy (transitioning): Dirk, DekaMarkt, Poiesz",NL,Netherlands,Benelux,,,,UNKNOWN,
713,8. HALLUCINATION SCORECARD (NETHERLANDS),NL,Netherlands,Benelux,,,,UNKNOWN,
714,LLM,NL,Netherlands,Benelux,Best Signal,Worst Signal,Notes,UNKNOWN,
715,Gemini,NL,Netherlands,Benelux,"Ahold Delhaize SAP, Jumbo/GCP, Plus/Coop merger Coupa, Vomar Microsoft, Ekoplaza",Some PMI speculation,Highest signal yield in NL,UNKNOWN,
716,ChatGPT,NL,Netherlands,Benelux,SAP S/4HANA,None — strong on niche tools,Reliable on legacy stack signals,UNKNOWN,
717,Perplexity,NL,Netherlands,Benelux,SAP S/4HANA,"Heavy ""echoloc anchor list"" reliance",Mixed,UNKNOWN,
718,Mistral,NL,Netherlands,Benelux,Strong on top 4 SAP attribution,Wrong: Coop Nederland on Microsoft Dynamics AX (actually tra,Heavy hallucination,UNKNOWN,
719,Grok,NL,Netherlands,Benelux,Ahold Delhaize / Jumbo SAP signals correct,Limited signal beyond top tier,Acceptable conservative,UNKNOWN,
720,Copilot,NL,Netherlands,Benelux,SAP S/4HANA,Misses everything else,Lowest signal yield,UNKNOWN,
721,9. ChatGPT'S UNIQUE LEGACY SIGNALS WORTH NOTING,NL,Netherlands,Benelux,,,,UNKNOWN,
722,ChatGPT surfaced two interesting legacy signals not captured by Gemini:,NL,Netherlands,Benelux,,,,UNKNOWN,
723,Plus on Exact Globe + RELEX planning + Azure (pre-merger state),NL,Netherlands,Benelux,,,,UNKNOWN,
724,Coop Nederland on AFAS Profit + SAP F&R + Azure (pre-merger state),NL,Netherlands,Benelux,,,,UNKNOWN,
725,Bidfood NL on IBM i with homegrown applications,NL,Netherlands,Benelux,,,,UNKNOWN,
726,📊 NETHERLANDS FINAL STATUS,NL,Netherlands,Benelux,,,,UNKNOWN,
727,45 banners assessed,NL,Netherlands,Benelux,,,,UNKNOWN,
728,🟢 Confirmed: 11 (24%),NL,Netherlands,Benelux,,,,UNKNOWN,
729,🟠 Probable: 9 (20%),NL,Netherlands,Benelux,,,,UNKNOWN,
730,🟡 Inferred from parent: 9 (20%),NL,Netherlands,Benelux,,,,UNKNOWN,
731,⚫ Unknown / Legacy: 16 (36%),NL,Netherlands,Benelux,,,,UNKNOWN,
732,The top 8 Dutch grocery groups (~85% of revenue) all confirmed/probable on enterprise ERP:,NL,Netherlands,Benelux,,,,UNKNOWN,
733,Albert Heijn (~36%) — SAP S/4HANA + Ariba on Azure,NL,Netherlands,Benelux,,,,UNKNOWN,
734,Jumbo (~22%) — SAP S/4HANA + Ariba on GCP,NL,Netherlands,Benelux,,,,UNKNOWN,
735,Lidl NL (~12%) — SAP S/4HANA on STACKIT,NL,Netherlands,Benelux,,,,UNKNOWN,
736,Plus + Coop combined (~7%) — SAP S/4HANA + Coupa on Azure,NL,Netherlands,Benelux,,,,UNKNOWN,
737,Aldi NL (~5%) — SAP S/4HANA + Ariba on Azure,NL,Netherlands,Benelux,,,,UNKNOWN,
738,Dirk (~3%) — SAP ECC transitioning,NL,Netherlands,Benelux,,,,UNKNOWN,
739,DekaMarkt (~2%) — SAP ECC transitioning,NL,Netherlands,Benelux,,,,UNKNOWN,
740,Netherlands is one of EU's highest agentic-readiness markets at the top tier with 5 confirmed enterprise-ERP customers c,NL,Netherlands,Benelux,,,,UNKNOWN,
741,Colruyt,BE,Belgium,Benelux,SAP S/4HANA,Azure,"Ariba, Native",CONFIRMED,🟢 CONFIRMED (Gemini Colruyt Group SAP S/4 Case Study + Perplexity 2013 SAP ECC selection + ChatGPT CSB Factory ERP for meat)
742,Colruyt Lowest Prices,BE,Belgium,Benelux,Per Colruyt,Azure,Native,INFERRED,🟡 INFERRED
743,OKay,BE,Belgium,Benelux,SAP S/4HANA,Azure,Native,INFERRED,🟡 INFERRED
744,OKay Compact,BE,Belgium,Benelux,Per Colruyt,Azure,Native,INFERRED,🟡 INFERRED
745,Bio-Planet,BE,Belgium,Benelux,SAP S/4HANA,Azure,Native,INFERRED,🟡 INFERRED
746,Cru,BE,Belgium,Benelux,SAP S/4HANA,Azure,Native,INFERRED,🟡 INFERRED
747,Comarkt,BE,Belgium,Benelux,SAP S/4HANA,Azure,Native,INFERRED,🟡 INFERRED
748,Solucious,BE,Belgium,Benelux,SAP S/4HANA,Azure,Native,INFERRED,🟢 INFERRED (Colruyt Group wholesale arm)
749,Delhaize (Belgium),BE,Belgium,Benelux,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Ahold Delhaize Tech Roadmap + ChatGPT PwC Delhaize case + Perplexity 2018 single-SAP move) — MAJOR SIGNAL: SAP Finance + Indirect Procurement confirmed
750,Delhaize Supermarket / AD Delhaize / Proxy Delhaize,BE,Belgium,Benelux,Per Delhaize Belgium,Azure,Ariba,INFERRED,🟡 INFERRED
751,Delhaize Foodservice,BE,Belgium,Benelux,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED
752,Albert Heijn Belgium,BE,Belgium,Benelux,SAP S/4HANA,Azure,"Ariba, Zycus",CONFIRMED,🟢 CONFIRMED (Ahold Delhaize core extension) — NEW SIGNAL: Zycus Source-to-Pay confirmed group-wide
753,Albert Heijn Beyond,BE,Belgium,Benelux,Per Albert Heijn Belgium,Azure,"Ariba, Zycus",INFERRED,🟡 INFERRED
754,Jumbo Belgium,BE,Belgium,Benelux,SAP S/4HANA,GCP,Ariba,CONFIRMED,"🟢 CONFIRMED (Gemini Jumbo NL standard + Perplexity SBN/Capgemini case 2020) — Belgian stores already on S/4HANA, NL still ECC"
755,Carrefour Belgium,BE,Belgium,Benelux,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 CONFIRMED (4-of-6 — Carrefour/Google Strategic Partnership + ChatGPT Carrefour BE on Google Cloud + RELEX)
756,Carrefour Hyper / Market BE / Supermarket BE / Planet,BE,Belgium,Benelux,Per Carrefour Belgium,GCP,Ariba,INFERRED,🟡 INFERRED
757,Carrefour GB (legacy),BE,Belgium,Benelux,Legacy SAP via Carrefour,GCP,Ariba,UNKNOWN,🟡 LEGACY
758,Champion (legacy),BE,Belgium,Benelux,Legacy SAP via Carrefour,—,—,UNKNOWN,⚫ LEGACY
759,Lidl Belgium,BE,Belgium,Benelux,SAP S/4HANA,STACKIT,Native,CONFIRMED,🟢 CONFIRMED (4-of-6 — Schwarz IT Group standard + Perplexity Lidl-WAWS custom-SAP)
760,Aldi Belgium,BE,Belgium,Benelux,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini ANIK + Perplexity Aldi Nord rollout)
761,Match Belgium,BE,Belgium,Benelux,SAP ECC,Azure,Ivalua,PROBABLE,🟠 PROBABLE — TRANSITIONING (Gemini PMI flag — Intermarché acquired Louis Delhaize/Match/Cora 2023)
762,Smatch (Match small format),BE,Belgium,Benelux,Per Match,Azure,Ivalua,INFERRED,🟡 INFERRED — TRANSITIONING
763,Cora Belgium,BE,Belgium,Benelux,SAP ECC,Azure,Ivalua,PROBABLE,🟠 PROBABLE — TRANSITIONING (Gemini PMI flag)
764,Mestdagh Market (legacy),BE,Belgium,Benelux,Legacy — converted to Intermarché,—,—,UNKNOWN,⚫ LEGACY
765,Louis Delhaize,BE,Belgium,Benelux,SAP ECC,On-prem,Native,PROBABLE,🟠 PROBABLE (Gemini legacy environment signals; banner now mostly retired)
766,Intermarché Belgium,BE,Belgium,Benelux,SAP S/4HANA,Azure,Ivalua,CONFIRMED,🟢 CONFIRMED (Gemini Agromousquetaires Tech Stack — extends France pattern)
767,Intermarché Hyper BE / Contact BE,BE,Belgium,Benelux,Per Intermarché Belgium,Azure,Ivalua,INFERRED,🟡 INFERRED
768,Spar Belgium,BE,Belgium,Benelux,SAP S/4HANA,Hybrid,"Ariba, Native",PROBABLE,🟠 PROBABLE (multi-operator structure)
769,Spar Colruyt,BE,Belgium,Benelux,SAP S/4HANA,Azure,Native,INFERRED,🟢 INFERRED (Gemini Retail Partners Colruyt)
770,Spar Lambrechts,BE,Belgium,Benelux,Microsoft Dynamics 365 F&O 2023,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini Lambrechts NV Tech Data) — NEW SIGNAL: D365 Belgian Spar operator
771,Alvo,BE,Belgium,Benelux,SAP S/4HANA,Azure,Native,INFERRED,🟡 INFERRED (Gemini purchasing handled via Colruyt)
772,E.Leclerc Belgium,BE,Belgium,Benelux,SAP S/4HANA,Azure,Ivalua,CONFIRMED,🟠 PROBABLE (E.Leclerc France parent — Ivalua/Azure confirmed)
773,Leader Price Belgique,BE,Belgium,Benelux,Legacy — transitioning,Hybrid,Native,UNKNOWN,⚫ LEGACY / UNKNOWN
774,Färm,BE,Belgium,Benelux,D365,Azure,Unknown,PROBABLE,🟠 PROBABLE (Gemini Färm IT Job Postings) — NEW SIGNAL: Belgian organic on D365
775,Sequoia Bio / Origin'O / The Bioshop,BE,Belgium,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (organic independents)
776,Action Belgium,BE,Belgium,Benelux,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Action Global IT Hub — extends NL/FR/ES/PT pattern)
777,Pepco Belgium,BE,Belgium,Benelux,Oracle Fusion,Azure,Oracle Procurement,INFERRED,🟡 INFERRED (extends Pepco UK/IE/PT/PL pattern)
778,Eurospin Belgium (planned),BE,Belgium,Benelux,SAP S/4HANA,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini Eurospin SAP S/4 announcement)
779,Tang Frères BE / Iris-Akdeniz,BE,Belgium,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (international ethnic)
780,Makro Belgium (legacy),BE,Belgium,Benelux,SAP S/4HANA,GCP,Ariba,INFERRED,🟡 LEGACY-INFERRED
781,Metro Belgium,BE,Belgium,Benelux,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 CONFIRMED (Metro.digital Tech Stack)
782,Hanos Belgium,BE,Belgium,Benelux,SAP S/4HANA,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini Hanos NL standard)
783,Sligro-ISPC Belgium,BE,Belgium,Benelux,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Sligro Food Group Case Study)
784,Bidfood Belgium,BE,Belgium,Benelux,SAP S/4HANA,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini Bidcorp Global Tech Standard) — CONTRADICTS ChatGPT's IBM i legacy
785,Java Foodservice,BE,Belgium,Benelux,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
786,1. BELGIUM IS THE FRENCH-COOPERATIVE/IVALUA EXTENSION ZONE,BE,Belgium,Benelux,,,,UNKNOWN,
787,This makes Belgium the fourth EU market with confirmed Ivalua deployment:,BE,Belgium,Benelux,,,,UNKNOWN,
788,"France: E.Leclerc, Intermarché, Auchan, Système U",BE,Belgium,Benelux,,,,UNKNOWN,
789,"Italy: Coop Italia, Coop Alleanza 3.0",BE,Belgium,Benelux,,,,UNKNOWN,
790,"Spain: Eroski, Alcampo",BE,Belgium,Benelux,,,,UNKNOWN,
791,"Portugal: Sonae MC, Auchan PT, Intermarché PT",BE,Belgium,Benelux,,,,UNKNOWN,
792,Belgium: Intermarché Belgium + Match + Cora (transitioning),BE,Belgium,Benelux,,,,UNKNOWN,
793,Ivalua now confirmed across 5 EU markets. The cooperative-Ivalua continuum is the strongest cross-EU procurement pattern,BE,Belgium,Benelux,,,,UNKNOWN,
794,2. DELHAIZE BELGIUM — FRANCHISING + ZYCUS S2P,BE,Belgium,Benelux,,,,UNKNOWN,
795,Two important Delhaize-specific signals:,BE,Belgium,Benelux,,,,UNKNOWN,
796,Plan d'Affiliation (franchising): Delhaize completed full franchising of its Belgian network. Central ERP remains SAP S/,BE,Belgium,Benelux,,,,UNKNOWN,
797,Zycus Source-to-Pay licensed group-wide (Perplexity Zycus press release 2023) — first confirmed Zycus signal in EU groce,BE,Belgium,Benelux,,,,UNKNOWN,
798,"3. COLRUYT'S ""SIMPLIFIED"" SAP STRATEGY",BE,Belgium,Benelux,,,,UNKNOWN,
799,4. BELGIUM PROCUREMENT MAP,BE,Belgium,Benelux,,,,UNKNOWN,
800,"Ivalua: Intermarché Belgium, Match Belgium (transitioning), Cora Belgium (transitioning), E.Leclerc Belgium (probable)",BE,Belgium,Benelux,,,,UNKNOWN,
801,"Native ERP (Colruyt strategy): Colruyt cluster (Colruyt, OKay, Bio-Planet, Cru, Comarkt, Solucious, Spar Colruyt, Alvo)",BE,Belgium,Benelux,,,,UNKNOWN,
802,"Native D365: Spar Lambrechts, Färm",BE,Belgium,Benelux,,,,UNKNOWN,
803,Native Lidl Custom (STACKIT): Lidl Belgium,BE,Belgium,Benelux,,,,UNKNOWN,
804,Zycus S2P (group overlay): Ahold Delhaize Belgium banners,BE,Belgium,Benelux,,,,UNKNOWN,
805,5. BELGIUM CLOUD MAP,BE,Belgium,Benelux,,,,UNKNOWN,
806,"GCP: Carrefour Belgium (5 banners), Jumbo Belgium, Metro Belgium, Makro BE",BE,Belgium,Benelux,,,,UNKNOWN,
807,STACKIT: Lidl Belgium,BE,Belgium,Benelux,,,,UNKNOWN,
808,"On-prem: Louis Delhaize legacy, Mestdagh legacy, Bidfood legacy IBM i (transitioning to Bidcorp SAP)",BE,Belgium,Benelux,,,,UNKNOWN,
809,Belgium is dominantly Azure-aligned (~30 banners) with GCP secondary (~7 banners). Reflects strong Microsoft enterprise ,BE,Belgium,Benelux,,,,UNKNOWN,
810,6. HALLUCINATION SCORECARD (BELGIUM),BE,Belgium,Benelux,,,,UNKNOWN,
811,LLM,BE,Belgium,Benelux,Best Signal,Worst Signal,Notes,UNKNOWN,
812,Gemini,BE,Belgium,Benelux,D365,Some PMI speculation on Match/Cora dates,Highest signal yield,UNKNOWN,
813,ChatGPT,BE,Belgium,Benelux,"Colruyt CSB Factory ERP for meat (real signal!), PwC Delhaize SAP, Carrefour BE ","Colruyt ""Custom/proprietary"" claim outdated (now SAP S/4HANA",Strong on niche signals,UNKNOWN,
814,Perplexity,BE,Belgium,Benelux,SAP ECC,"Heavy ""echoloc anchor list"" reliance",Mixed,UNKNOWN,
815,Mistral,BE,Belgium,Benelux,SAP S/4HANA,"Azure, AWS",Heavy hallucination,UNKNOWN,
816,Grok,BE,Belgium,Benelux,Conservative SAP attribution,Limited signal beyond top tier,Acceptable,UNKNOWN,
817,Copilot,BE,Belgium,Benelux,Most conservative,Misses most signals,Lowest yield,UNKNOWN,
818,7. CHATGPT'S CSB SIGNAL FOR COLRUYT FINE FOOD,BE,Belgium,Benelux,,,,UNKNOWN,
819,8. ZYCUS — FIRST EU GROCERY S2P SIGNAL,BE,Belgium,Benelux,,,,UNKNOWN,
820,"This is a net-new procurement platform signal for the EU map — Zycus joins Ariba, Ivalua, Coupa, GEP SMART, Determine, J",BE,Belgium,Benelux,,,,UNKNOWN,
821,📊 BELGIUM FINAL STATUS,BE,Belgium,Benelux,,,,UNKNOWN,
822,54 banners assessed,BE,Belgium,Benelux,,,,UNKNOWN,
823,🟢 Confirmed: 11 (20%),BE,Belgium,Benelux,,,,UNKNOWN,
824,🟠 Probable: 9 (17%),BE,Belgium,Benelux,,,,UNKNOWN,
825,🟡 Inferred from parent: 25 (46%),BE,Belgium,Benelux,,,,UNKNOWN,
826,⚫ Unknown / Legacy: 9 (17%),BE,Belgium,Benelux,,,,UNKNOWN,
827,~83% of Belgian banners with at least an inferred attribution. Belgium overtakes Portugal (82%) as the highest-coverage ,BE,Belgium,Benelux,,,,UNKNOWN,
828,The top 7 Belgian grocery groups (~88% of revenue) all confirmed/probable on enterprise ERP:,BE,Belgium,Benelux,,,,UNKNOWN,
829,Colruyt Group (~32%) — SAP S/4HANA + Native procurement on Azure,BE,Belgium,Benelux,,,,UNKNOWN,
830,Delhaize/Ahold Delhaize Belgium (~22%) — SAP S/4HANA + Ariba + Zycus on Azure,BE,Belgium,Benelux,,,,UNKNOWN,
831,Carrefour Belgium (~15%) — SAP S/4HANA + Ariba on GCP,BE,Belgium,Benelux,,,,UNKNOWN,
832,Lidl Belgium (~9%) — SAP S/4HANA on STACKIT,BE,Belgium,Benelux,,,,UNKNOWN,
833,Aldi Belgium (~7%) — SAP S/4HANA + Ariba on Azure,BE,Belgium,Benelux,,,,UNKNOWN,
834,Intermarché Belgium + Match + Cora (~5%) — SAP S/4HANA + Ivalua on Azure (transitioning),BE,Belgium,Benelux,,,,UNKNOWN,
835,Albert Heijn Belgium (~3%) — SAP S/4HANA + Ariba + Zycus on Azure,BE,Belgium,Benelux,,,,UNKNOWN,
836,Belgium agentic-readiness: ~88% revenue-weighted on enterprise ERP — second highest in EU after Portugal.,BE,Belgium,Benelux,,,,UNKNOWN,
837,"For AIO rails, Belgium offers exceptionally clean targeting: 7 confirmed groups, 3 dominant clouds (Azure + GCP + STACKI",BE,Belgium,Benelux,,,,UNKNOWN,
838,Cactus,LU,Luxembourg,Benelux,SAP S/4HANA,"On-prem, Hybrid","Native, EDI",PROBABLE,🟠 CONTESTED → PROBABLE migration
839,Cactus Marché / Supermarché / Hypermarché / Shoppi,LU,Luxembourg,Benelux,Per Cactus,"On-prem, Hybrid","Native, EDI",INFERRED,🟡 INFERRED
840,Auchan Luxembourg,LU,Luxembourg,Benelux,SAP S/4HANA,GCP,Ivalua,CONFIRMED,🟢 CONFIRMED (Gemini Auchan/Ivalua Case Study — extends France/Spain/Portugal pattern)
841,Delhaize Luxembourg,LU,Luxembourg,Benelux,SAP S/4HANA,Azure,Ariba,INFERRED,🟢 INFERRED (Belgian Delhaize standard)
842,AD Delhaize Luxembourg,LU,Luxembourg,Benelux,Per Delhaize Luxembourg,Azure,Ariba,INFERRED,🟡 INFERRED
843,Match Luxembourg,LU,Luxembourg,Benelux,SAP ECC,Azure,Ivalua,PROBABLE,🟠 PROBABLE — TRANSITIONING (Gemini PMI flag — E.Leclerc acquired Louis Delhaize Match/Cora 2023)
844,Smatch Luxembourg,LU,Luxembourg,Benelux,Per Match (transitioning),Azure,Ivalua,INFERRED,🟡 INFERRED — TRANSITIONING
845,Cora Luxembourg,LU,Luxembourg,Benelux,SAP ECC,Azure,Ivalua,PROBABLE,🟠 PROBABLE — TRANSITIONING (Gemini PMI flag)
846,E.Leclerc Luxembourg,LU,Luxembourg,Benelux,SAP S/4HANA,Azure,Ivalua,CONFIRMED,🟢 CONFIRMED (Gemini E.Leclerc/GALEC Tech Standard)
